165;-58.00;98;0;100.0010.25;47964;
166;-60.00;99;0;100.009.75;49043;
167;-60.00;100;0;100.009.50;50122;
168;-63.00;101;0;100.009.50;51201;
169;-59.00;102;0;100.009.50;52280;
170;-57.00;103;0;100.009.75;53359;
171;-55.00;104;0;100.009.75;54438;
172;-63.00;105;0;100.009.75;55517;
173;-58.00;106;0;100.009.50;56596;
174;-65.00;107;0;100.0010.00;57675;
175;-56.00;108;0;100.009.75;58754;
176;-61.00;109;0;100.009.00;59833;
177;-56.00;110;0;100.0010.00;60912;
178;-46.00;111;0;100.0011.50;61991;
179;-49.00;112;0;100.009.50;63070;
180;-58.00;113;0;100.0010.00;64149;
181;-56.00;114;0;100.0012.00;65228;
182;-64.00;115;0;100.009.50;771;
183;-62.00;116;0;100.009.50;1850;
184;-63.00;117;0;100.009.25;2929;
185;-77.00;118;0;100.007.75;4008;
186;-74.00;119;0;100.009.25;5087;
187;-69.00;120;0;100.009.50;6166;
188;-70.00;121;0;100.0011.75;7245;
189;-75.00;122;0;100.008.75;8324;
190;-83.00;123;0;100.006.75;9403;
191;-74.00;124;0;100.009.00;10482;
192;-75.00;125;0;100.009.75;11561;
193;-74.00;126;0;100.009.00;12640;
194;-76.00;127;0;100.009.25;13719;
195;-74.00;128;0;100.008.75;14798;
196;-73.00;129;0;100.008.75;15877;
197;-81.00;130;0;100.007.25;16956;
198;-86.00;131;0;100.004.25;18035;
199;-86.00;132;0;100.004.25;19114;
200;-84.00;133;0;100.006.00;20193;
201;-87.00;134;0;100.003.00;21272;
202;-86.00;135;0;100.004.00;22351;
203;-88.00;136;0;100.002.50;23430;
204;-92.00;137;0;100.00-5.00;24509;
205;-87.00;138;0;100.003.50;25588;
206;-88.00;139;0;100.002.75;26667;
208;-91.00;140;1;99.29-4.25;28825;
209;-86.00;141;1;99.304.00;29904;
210;-87.00;142;1;99.302.50;30983;
212;-88.00;143;2;98.622.00;33141;
213;-91.00;144;2;98.63-1.75;34220;
215;-91.00;145;3;97.97-3.50;36378;
216;-90.00;146;3;97.99-4.00;37457;
217;-90.00;147;3;98.00-2.00;38536;
218;-91.00;148;3;98.01-6.00;39615;
219;-91.00;149;3;98.03-4.50;40694;
227;-92.00;150;10;93.75-6.75;49326;
228;-91.00;151;10;93.79-6.00;50405;
234;-92.00;152;15;91.02-10.25;56879;
282;-92.00;153;62;71.16-8.50;43135;
284;-92.00;154;63;70.97-7.00;45293;
285;-91.00;155;63;71.10-5.50;46372;
286;-91.00;156;63;71.23-4.75;47451;
288;-91.00;157;64;71.04-4.25;49609;
289;-92.00;158;64;71.17-3.50;50688;
290;-88.00;159;64;71.301.50;51767;
291;-90.00;160;64;71.430.50;52846;
292;-91.00;161;64;71.56-1.50;53925;
293;-89.00;162;64;71.682.50;55004;
294;-88.00;163;64;71.812.25;56083;
295;-92.00;164;64;71.93-7.75;57162;
297;-89.00;165;65;71.740.00;59320;
298;-86.00;166;65;71.864.25;60399;
299;-92.00;167;65;71.98-5.25;61478;
300;-90.00;168;65;72.10-0.50;62557;
301;-85.00;169;65;72.224.75;63636;
302;-92.00;170;65;72.34-5.00;64715;
303;-84.00;171;65;72.466.75;258;
304;-80.00;172;65;72.577.75;1337;
305;-86.00;173;65;72.694.25;2416;
306;-85.00;174;65;72.804.50;3495;
308;-86.00;175;66;72.614.00;5653;
309;-79.00;176;66;72.738.50;6732;
310;-74.00;177;66;72.8410.00;7811;
311;-80.00;178;66;72.958.25;8890;
312;-73.00;179;66;73.069.50;9969;
313;-75.00;180;66;73.179.25;11048;
314;-81.00;181;66;73.287.25;12127;
315;-82.00;182;66;73.397.00;13206;
316;-83.00;183;66;73.497.25;14285;
317;-79.00;184;66;73.608.25;15364;
318;-79.00;185;66;73.718.25;16443;
319;-74.00;186;66;73.819.50;17522;
320;-74.00;187;66;73.919.00;18601;
321;-76.00;188;66;74.029.00;19680;
322;-67.00;189;66;74.129.75;20759;
323;-79.00;190;66;74.228.25;21838;
324;-64.00;191;66;74.329.50;22917;
325;-55.00;192;66;74.4210.00;23996;
326;-63.00;193;66;74.5211.00;25075;
327;-59.00;194;66;74.629.75;26154;
328;-63.00;195;66;74.7110.00;27233;
329;-64.00;196;66;74.819.50;28312;
330;-71.00;197;66;74.9012.25;29391;
331;-66.00;198;66;75.009.50;30470;
332;-69.00;199;66;75.099.75;31549;
333;-83.00;200;66;75.196.75;32628;
334;-80.00;201;66;75.288.25;33707;
335;-75.00;202;66;75.379.25;34786;
336;-84.00;203;66;75.466.50;35865;
337;-76.00;204;66;75.569.25;36944;
338;-82.00;205;66;75.657.00;38023;
339;-77.00;206;66;75.749.00;39102;
340;-77.00;207;66;75.828.75;40181;
341;-86.00;208;66;75.914.25;41260;
342;-85.00;209;66;76.005.75;42339;
343;-82.00;210;66;76.097.50;43418;
344;-81.00;211;66;76.177.75;44497;
345;-86.00;212;66;76.263.75;45576;
346;-91.00;213;66;76.34-3.75;46655;
347;-87.00;214;66;76.432.50;47734;
348;-87.00;215;66;76.513.75;48813;
349;-90.00;216;66;76.60-0.75;49892;
350;-83.00;217;66;76.686.75;50971;
351;-80.00;218;66;76.768.00;52050;
352;-77.00;219;66;76.848.50;53129;
353;-75.00;220;66;76.929.00;54208;
354;-80.00;221;66;77.008.00;55287;
355;-69.00;222;66;77.089.50;56366;
356;-72.00;223;66;77.169.50;57445;
357;-65.00;224;66;77.2410.25;58524;
358;-61.00;225;66;77.329.75;59603;
359;-62.00;226;66;77.4010.00;60682;
360;-60.00;227;66;77.479.25;61761;
361;-58.00;228;66;77.559.75;62840;
362;-56.00;229;66;77.639.75;63919;
363;-59.00;230;66;77.709.50;64998;
364;-53.00;231;66;77.7810.00;541;
365;-62.00;232;66;77.859.75;1620;
366;-38.00;233;66;77.939.75;2699;
367;-46.00;234;66;78.009.25;3778;
368;-44.00;235;66;78.079.75;4857;
369;-54.00;236;66;78.1510.25;5936;
