132;-62.00;133;0;100.009.50;9585;
133;-61.00;134;0;100.009.50;10643;
134;-60.00;135;0;100.009.50;11701;
135;-69.00;136;0;100.009.75;12759;
136;-80.00;137;0;100.007.75;13817;
137;-58.00;138;0;100.009.75;14875;
138;-57.00;139;0;100.0010.25;15933;
139;-64.00;140;0;100.009.50;16991;
140;-66.00;141;0;100.009.25;18049;
141;-66.00;142;0;100.009.75;19107;
142;-65.00;143;0;100.009.50;20165;
143;-69.00;144;0;100.009.25;21223;
144;-76.00;145;0;100.009.00;22281;
145;-81.00;146;0;100.007.50;23339;
146;-75.00;147;0;100.009.00;24397;
147;-85.00;148;0;100.005.00;25455;
148;-86.00;149;0;100.005.25;26513;
150;-91.00;150;1;99.34-3.00;28629;
151;-88.00;151;1;99.341.50;29687;
152;-86.00;152;1;99.354.00;30745;
153;-85.00;153;1;99.354.50;31803;
154;-91.00;154;1;99.35-5.25;32861;
155;-89.00;155;1;99.360.50;33919;
156;-90.00;156;1;99.36-1.25;34977;
157;-90.00;157;1;99.37-0.25;36035;
159;-91.00;158;2;98.75-1.50;38151;
161;-91.00;159;3;98.15-2.50;40267;
162;-92.00;160;3;98.16-8.25;41325;
166;-93.00;161;6;96.41-8.25;45557;
176;-91.00;162;15;91.53-9.00;56137;
181;-92.00;163;19;89.56-7.00;61427;
182;-92.00;164;19;89.62-5.25;62485;
183;-91.00;165;19;89.67-5.25;63543;
185;-91.00;166;20;89.25-4.75;123;
186;-91.00;167;20;89.30-4.50;1181;
189;-93.00;168;22;88.42-8.75;4355;
503;
288;-93.00;170;119;58.82-7.50;43561;
290;-93.00;171;120;58.76-8.75;45677;
291;-92.00;172;120;58.90-4.75;46735;
292;-93.00;173;120;59.04-4.75;47793;
294;-92.00;174;121;58.98-2.00;49909;
295;-93.00;175;121;59.12-4.25;50967;
296;-92.00;176;121;59.26-5.50;52025;
298;-93.00;177;122;59.20-8.50;54141;
300;-92.00;178;123;59.14-1.50;56257;
301;-92.00;179;123;59.27-2.00;57315;
302;-90.00;180;123;59.411.50;58373;
303;-90.00;181;123;59.541.25;59431;
304;-92.00;182;123;59.67-4.25;60489;
305;-92.00;183;123;59.80-1.50;61547;
306;-92.00;184;123;59.93-4.75;62605;
307;-87.00;185;123;60.064.75;63663;
308;-90.00;186;123;60.191.50;64721;
310;-89.00;187;124;60.132.00;1301;
311;-80.00;188;124;60.268.50;2359;
312;-90.00;189;124;60.38-0.50;3417;
313;-89.00;190;124;60.511.50;4475;
314;-77.00;191;124;60.639.00;5533;
315;-71.00;192;124;60.769.50;6591;
316;-70.00;193;124;60.889.75;7649;
318;-73.00;194;125;60.8212.25;9765;
319;-74.00;195;125;60.949.00;10823;
320;-83.00;196;125;61.067.25;11881;
321;-84.00;197;125;61.186.25;12939;
323;-88.00;198;126;61.113.00;15055;
324;-87.00;199;126;61.234.25;16113;
325;-94.00;200;126;61.35-9.25;17171;
326;-91.00;201;126;61.470.00;18229;
327;-93.00;202;126;61.59-5.75;19287;
328;-90.00;203;126;61.701.00;20345;
329;-90.00;204;126;61.821.00;21403;
330;-92.00;205;126;61.93-6.75;22461;
331;-92.00;206;126;62.05-3.75;23519;
332;-93.00;207;126;62.16-8.50;24577;
333;-93.00;208;126;62.28-5.25;25635;
334;-93.00;209;126;62.39-6.50;26693;
335;-92.00;210;126;62.50-0.50;27751;
340;-93.00;211;130;61.88-9.25;33041;
341;-93.00;212;130;61.99-9.50;34099;
344;-90.00;213;132;61.740.75;37273;
345;-87.00;214;132;61.854.50;38331;
346;-89.00;215;132;61.961.75;39389;
347;-82.00;216;132;62.077.50;40447;
348;-81.00;217;132;62.188.00;41505;
349;-79.00;218;132;62.298.50;42563;
350;-79.00;219;132;62.398.75;43621;
351;-64.00;220;132;62.509.75;44679;
352;-66.00;221;132;62.619.50;45737;
353;-73.00;222;132;62.719.25;46795;
354;-85.00;223;132;62.825.50;47853;
355;-65.00;224;132;62.9210.00;48911;
356;-66.00;225;132;63.0310.00;49969;
357;-74.00;226;132;63.139.50;51027;
358;-56.00;227;132;63.239.50;52085;
359;-54.00;228;132;63.339.75;53143;
360;-53.00;229;132;63.439.75;54201;
361;-53.00;230;132;63.549.25;55259;
362;-45.00;231;132;63.649.50;56317;
363;-48.00;232;132;63.749.50;57375;
364;-44.00;233;132;63.8410.25;58433;
365;-38.00;234;132;63.9310.00;59491;
366;-37.00;235;132;64.0310.00;60549;
367;-38.00;236;132;64.139.50;61607;
368;-36.00;237;132;64.239.50;62665;
369;-36.00;238;132;64.329.50;63723;
370;-36.00;239;132;64.429.25;64781;
